url,img,title,address,room,square,floor,type,price
https://www.ss.com/msg/lv/real-estate/flats/jurmala/kauguri/bmjgo.html,https://i.ss.com/gallery/6/1103/275650/55129842.th2.jpg,"Pārdod 3-istabu dzīvokli Jūrmalā. Dzīvoklis ir labā stāvok",KauguriRaiņa 87,3,79,04/05/24,103,72000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/kauguri/gxepo.html,https://i.ss.com/gallery/6/1109/277034/55406653.th2.jpg,"Pārdod 3-istabu dzīvokli Jūrmalā. Dzīvoklis ir labā stāvok",KauguriLauku 35,3,65,04/09/24,602,55000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/kauguri/ajkkl.html,https://i.ss.com/gallery/6/1116/278877/55775268.th2.jpg,"В продаже 2-х комнатная квартира с уютной планировкой. Ква",KauguriSkolas 25,2,51,01/09/24,602,53000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/bulduri/apdhn.html,https://i.ss.com/gallery/6/1165/291110/58221981.th2.jpg,"Pastaigas attālumā no jūras un prom no trokšņainiem ceļiem,",BulduriKuldigas 9,3,82,02/04/24,Jaun.,199700
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/gdnob.html,https://i.ss.com/gallery/6/1108/276870/55373989.th2.jpg,"До моря 151 метров. Продаю красивую, светлую, 4 комнатную кв",DzintariDzintaru pr. 36,4,156,02/03/24,Jaun.,620001
https://www.ss.com/msg/lv/real-estate/flats/jurmala/melluzi/aaadj.html,https://i.ss.com/gallery/6/1129/282107/56421290.th2.jpg,Продаётся (или меняется на другую недвижимость) меблированна,MellužiMelluzu prospects 77,5,293,02/03/24,Jaun.,375000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/majori/hogcg.html,https://i.ss.com/gallery/6/1080/269942/53988352.th2.jpg,"Предлагается на продажу квартира в центре Юрмалы-Майори. К",MajoriĒrgļu 4,2,102,03/11/24,Jaun.,300000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/kauguri/eiijd.html,https://i.ss.com/gallery/6/1165/291065/58212945.th2.jpg,"Продаю 2-ух комн. квартиру в Юрмале, Каугури. Земля под домо",KauguriTalsu šosseja 31 k5,2,43,04/05/24,Hrušč.,47000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/fpced.html,https://i.ss.com/gallery/6/1122/280423/56084409.th2.jpg,"Pārdod gaišu 2 izolētu istabu dzīvokli:- ar lodžiju, labā",DzintariJāņa Pliekšāna 98,2,54,05/05/24,103,74600
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/bdnpnh.html,https://i.ss.com/gallery/5/949/237198/47439457.th2.jpg,"Pārdod ēkas visu pirmo stāvu (1/2 no mājas un zemes), divi 3",DzintariPromenādes 19,6,122,01/02/24,Renov.,85190
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/dkcbd.html,https://i.ss.com/gallery/6/1097/274192/54838223.th2.jpg,Предлагаем приобрести квартиру в проекте Sun Terraces в Дзин,DzintariDzintaru pr. 36,4,156,02/03/24,Jaun.,620000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/kauguri/dnocg.html,https://i.ss.com/gallery/6/1135/283584/56716775.th2.jpg,"Pārdodu divistabu dzīvokli blakus tirgum. Dzīvoklis plašs,",KauguriNometņu 7,2,54,03/05/24,103,45000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/mnlhd.html,https://i.ss.com/gallery/6/1112/277963/55592551.th2.jpg,"Pārdod mēbelētu, atbrīvotu 3 istabu dzīvokli (penthouse) ar",DzintariTuraidas 110,3,107,04/04/24,Jaun.,175000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/kauguri/cxdnm.html,https://i.ss.com/gallery/6/1095/273534/54706688.th2.jpg,Lieliskās infrastruktūras vietā tiek pārdots 1-istabas dzīvo,KauguriTallinas 9,1,39,05/05/24,M. ģim.,27500
https://www.ss.com/msg/lv/real-estate/flats/jurmala/bulduri/coxbp.html,https://i.ss.com/gallery/6/1124/280755/56150964.th2.jpg,Jūrmalā Bulduros nelielā jaunā projekta kompleksā ir pieejam,BulduriVienības pr. 20,2,87,03/03/24,Jaun.,236000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/kauguri/bbejf.html,https://i.ss.com/gallery/6/1095/273542/54708387.th2.jpg,Lieliskās infrastruktūras vietā tiek pārdots 2-istabu dzīvok,KauguriSkolas 32A,2,54,03/05/24,103,42500
https://www.ss.com/msg/lv/real-estate/flats/jurmala/kauguri/djgxf.html,https://i.ss.com/gallery/5/962/240283/48056429.th2.jpg,Продается 2-х комнатная квартира на четвертом этаже - сделан,KauguriТалсу шоссе 31,2,42,04/05/24,Hrušč.,55000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/kemeri/nbcmf.html,https://i.ss.com/gallery/6/1054/263405/52680879.th2.jpg,Продается 2-х комнатная квартира в 3-х квартирном доме на пе,ĶemeriДурбес 7,2,50,01/01/24,P. kara,24000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/lielupe/dnfnk.html,https://i.ss.com/gallery/6/1144/285778/57155583.th2.jpg,"Продается 3-комнатная квартира на первом этаже - 2 спальни,",LielupeОскара Калпака 8,3,100,01/03/24,Jaun.,329000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/kauguri/gcigg.html,https://i.ss.com/gallery/6/1136/283825/56764805.th2.jpg,"Продается не большая 2-х комнатная квартира на первом этаже,",KauguriСколас 65,2,35,01/05/24,LT proj.,33900
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/bckchl.html,https://i.ss.com/gallery/6/1153/288002/57600396.th2.jpg,200 шагов до моря и 5 минут до к/з Дзинтари. Мебелированная,DzintariDzintaru pr. 28,3,119,03/04/24,Jaun.,649999
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/bdpjel.html,https://i.ss.com/gallery/6/1055/263660/52731932.th2.jpg,6-комнатная квартира с просторной террасой в 200 шагах от мо,DzintariDzintaru pr. 28,6,261,01/04/24,Jaun.,779000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/bulduri/gipfd.html,https://i.ss.com/gallery/6/1124/280755/56150885.th2.jpg,Jūrmalā Bulduros nelielā jaunā projekta kompleksā ir pieejam,BulduriVienības pr. 20,2,54,03/03/24,Jaun.,159000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/pumpuri/bdlcek.html,https://i.ss.com/gallery/6/1126/281301/56260006.th2.jpg,Продается 4-комнатная квартира c полной отделкой в Юрмале вс,PumpuriGaujas 4,4,139,02/04/24,Jaun.,408600
https://www.ss.com/msg/lv/real-estate/flats/jurmala/kemeri/bfkomh.html,https://i.ss.com/gallery/6/1042/260397/52079250.th2.jpg,"Pārdodam renovētu dzīvokli (54, 4m2) Ķemeros blakus jaunajai",ĶemeriTirgus 2,2,54,01/02/24,P. kara,35000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/kemeri/kdlnx.html,https://i.ss.com/gallery/6/1111/277702/55540346.th2.jpg,"Pārdod divistabu dzīvokli jaunā, renovētā ēkā Jūrmalā , Ķeme",ĶemeriTukuma 14a,2,45,03/03/24,Specpr.,68000
